produit	handle	rang	url	largeur	hauteur	texte_alternatif
Ensemble de cuisine	oven-mitts-pot-holder-place-mat	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_Manique_40_1fa420eb-ce57-4fcd-af73-8fcb58ca60cc.png?v=1707857324	2048	2560	Ensemble de cuisine comprenant mitaines de four et sous-plat en coton, isolés à la soie du Québec, pour la cuisson au quotidien.
Ensemble de cuisine	oven-mitts-pot-holder-place-mat	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_Manique_12.1_694cb98b-c931-41d7-83a8-6551343a9c93.png?v=1707857324	2048	2560	Ensemble de cuisine comprenant mitaines de four et sous-plat en coton, isolés à la soie d'Amérique, pour la cuisson au quotidien.
Ensemble de cuisine	oven-mitts-pot-holder-place-mat	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Sous-plat-asclepiade-four-cuisine.jpg?v=1751794395	819	1024	Sous-plat noir Lasclay sous un plat de croustade aux pommes, protection thermique isolée à la soie d'asclépiade
Étui pour Tablette isolé à l'asclépiade - Discontinué	etui-pour-tablette-isole-a-lasclepiade-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY_-_TABLETTE_SLEEVE_-_FRONT_OPEN_-_GREY_db73ba75-4e88-493b-ab19-b63f0bc7fd6e.png?v=1723831751	1638	2048	Étui pour tablette gris en coton, isolé à la fibre d'asclépiade, pour ranger votre appareil en toute douceur.
Étui pour Tablette isolé à l'asclépiade - Discontinué	etui-pour-tablette-isole-a-lasclepiade-imparfait	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY_-_TABLETTE_SLEEVE_-_FRONT_CLOSE_-_GREY_68246aa0-9406-4bd1-901a-93c4e91bc236.png?v=1723831751	1638	2048	Étui pour tablette gris en coton, isolé à la soie d'Amérique, pour protéger votre appareil.
Étui pour Tablette isolé à l'asclépiade IMPARFAIT	etui-appareils-electroniques-asclepiade-2	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY_-_TABLETTE_SLEEVE_-_FRONT_OPEN_-_GREY_db73ba75-4e88-493b-ab19-b63f0bc7fd6e.png?v=1723831751	1638	2048	Étui pour tablette gris en coton, isolé à la fibre d'asclépiade, pour ranger votre appareil en toute douceur.
Étui pour Tablette isolé à l'asclépiade IMPARFAIT	etui-appareils-electroniques-asclepiade-2	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY_-_TABLETTE_SLEEVE_-_FRONT_CLOSE_-_GREY_68246aa0-9406-4bd1-901a-93c4e91bc236.png?v=1723831751	1638	2048	Étui pour tablette gris en coton, isolé à la soie d'Amérique, pour protéger votre appareil.
Étui pour téléphone isolé à l'asclépiade	etui-telephone-asclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/etuinoir-dessus.png?v=1782265332	1200	1200	Etui telephone a bandouliere Lasclay noir en toile, vu de face avec sa pochette zippee
Étui pour téléphone isolé à l'asclépiade	etui-telephone-asclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/etui_noir_-angle.png?v=1782265333	1536	1536	Étui souple noir zippé isolé à l'asclépiade, protège téléphone et appareils du froid et de la chaleur, vue de trois quarts.
Étui pour téléphone isolé à l'asclépiade	etui-telephone-asclepiade	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/etui_cassonade.png?v=1782265333	1536	1536	Etui telephone a bandouliere Lasclay couleur cassonade, en toile, vu de trois quarts avec sa double fermeture eclair
Étui pour téléphone isolé à l'asclépiade	etui-telephone-asclepiade	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/etui_telephone_v2_309c8c85-1f3c-4fad-9f6a-af5369f271b8.jpg?v=1782265333	1050	1400	Personne portant l'etui telephone a bandouliere Lasclay brun en balade, telephone glisse dans la pochette
Étui pour téléphone isolé à l'asclépiade	etui-telephone-asclepiade	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/etui_verte.png?v=1782265332	1536	1536	Etui telephone a bandouliere Lasclay vert kaki en toile, vu de trois quarts avec sa fermeture eclair
Étui pour téléphone isolé à l'asclépiade	etui-telephone-asclepiade	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/etui_rouge.jpg?v=1760536346	1536	1536	Etui telephone a bandouliere Lasclay rouge en toile, vu de trois quarts avec sa pochette zippee
Foulard	scarf	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-rouge.jpg?v=1784224124	3000	3000	Foulard matelassé rouge isolé à la soie d'asclépiade, chaud et coupe-vent pour l'hiver.
Foulard	scarf	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-gris-raye.jpg?v=1784224124	2400	3000	Foulard matelassé gris à rayures isolé à la soie d'asclépiade, accessoire d'hiver chaud.
Foulard	scarf	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-vert.jpg?v=1784224124	3000	3000	Foulard matelassé vert isolé à la soie d'asclépiade, doux et chaud pour l'hiver.
Foulard	scarf	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-gris-pale.jpg?v=1784224124	3000	3000	Foulard matelassé gris pâle isolé à la soie d'asclépiade, chaud et coupe-vent.
Foulard	scarf	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-matelassage.jpg?v=1784224124	2400	2443	Gros plan sur le matelassage d'un foulard isolé à la soie d'asclépiade Lasclay.
Foulard	scarf	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-noir.jpg?v=1784224124	3000	3000	Foulard matelassé noir isolé à la soie d'asclépiade, chaud et coupe-vent.
Foulard	scarf	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-isole-asclepiade-gris-fonce.jpg?v=1784224124	3000	3000	Foulard matelassé gris foncé isolé à la soie d'asclépiade, chaud et léger pour l'hiver.
Foulard - Ancienne version	foulard-copie	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-gris-fonce-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé gris foncé isolé à la soie d'asclépiade du Québec, surpiqûres en feuilles, accessoire d'hiver chaud et léger, sur fond blanc.
Foulard - Ancienne version	foulard-copie	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-gris-fonce-a-plat.png?v=1784223084	541	676	Foulard Lasclay matelassé gris foncé marbré isolé à la soie d'asclépiade du Québec, surpiqûres en feuilles, présenté à plat.
Foulard - Ancienne version	foulard-copie	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-porte-hiver-gris-fonce.png?v=1784223084	1639	2048	Personne portant en hiver un foulard matelassé gris foncé isolé à la soie d'asclépiade, surpiqûres en feuilles, par-dessus un manteau noir.
Foulard - Ancienne version	foulard-copie	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-anthracite-plein-air.png?v=1784223084	1638	2048	Foulard matelassé anthracite isolé à la soie d'asclépiade porté en écharpe sur un manteau noir, en extérieur enneigé, étiquette Lasclay.
Foulard - Ancienne version	foulard-copie	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-noir-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé noir isolé à la soie d'asclépiade, surpiqûres en feuilles, chaud et coupe-vent, accessoire d'hiver, sur fond blanc.
Foulard - Ancienne version	foulard-copie	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-vert-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé vert isolé à la soie d'asclépiade, surpiqûres en feuilles, doux et chaud pour l'hiver, sur fond blanc.
Foulard - Ancienne version	foulard-copie	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-gris-pale-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé gris pâle marbré isolé à la soie d'asclépiade, surpiqûres en feuilles, chaud et coupe-vent, accessoire d'hiver, sur fond blanc.
Foulard - Ancienne version	foulard-copie	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-rouge-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé rouge isolé à la soie d'asclépiade, surpiqûres en feuilles, chaud et coupe-vent pour l'hiver, sur fond blanc.
Foulard (Pré-vente Décembre 2021)	foulard-scarf-preorder-2021	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-01.png?v=1631712473	2048	2048	Foulard Lasclay noir en viscose de bambou, piqûres matelassées en arcs et étiquette logo papillon, déplié sur fond blanc, isolé à la soie d'asclépiade
Foulard (Pré-vente Décembre 2021)	foulard-scarf-preorder-2021	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-02.png?v=1631712473	2048	2048	Foulard Lasclay noir en viscose de bambou plié en longueur, surpiqûres matelassées en écailles et étiquette logo papillon, isolé à la soie d'Amérique
Foulard (Pré-vente Décembre 2021)	foulard-scarf-preorder-2021	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-03.png?v=1631712473	2048	2048	Foulard Lasclay noir en viscose de bambou plié en rectangle, vu de trois quarts avec son étiquette logo papillon, isolé à la soie du Québec
Foulard (Pré-vente Décembre 2021)	foulard-scarf-preorder-2021	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-04.png?v=1631712473	2048	2048	Schéma des dimensions du foulard Lasclay: 60 pouces de longueur sur 7,5 pouces de largeur, illustré à plat sur fond blanc
Foulard (Pré-vente Janvier 2022)	foulard-pre-vente-janvier-2021	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-01_c84047c6-817b-4aa7-9683-d3a8c29e1f23.png?v=1633782828	2048	2048	Photo produit sur fond blanc d'un foulard Lasclay gris foncé à piqûres en forme de feuilles, étalé à plat avec l'étiquette de la marque, isolé à la soie d'asclépiade.
Foulard (Pré-vente Janvier 2022)	foulard-pre-vente-janvier-2021	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-02_66721d4c-b34f-455b-a5ab-a4e83255ee4d.png?v=1633782828	2048	2048	Photo produit sur fond blanc d'un foulard Lasclay gris foncé au motif matelassé de feuilles, plié sur la longueur pour montrer sa largeur et l'étiquette.
Foulard (Pré-vente Janvier 2022)	foulard-pre-vente-janvier-2021	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-03_34ffb9c6-f9e1-424a-8666-683cbe3d929c.png?v=1633782828	2048	2048	Photo produit sur fond blanc d'un foulard Lasclay gris foncé plié en pile, montrant la texture matelassée douce et l'étiquette de la marque.
Foulard (Pré-vente Janvier 2022)	foulard-pre-vente-janvier-2021	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-04_1ba60f49-8922-4f3e-9ad9-56dda46c148a.png?v=1633782828	2048	2048	Schéma de dimensions du foulard Lasclay étalé à plat, indiquant 60 pouces de longueur sur 7,5 pouces de largeur.
Foulard (Vente de fin de saison 2022)	foulard-vente-de-fin-de-saison-2022	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-01_7f387256-bf64-4243-99ce-839ecf54f03e.png?v=1644168863	2048	2048	Foulard Lasclay noir matelasse a motif de feuilles, etiquette de marque visible, isole a la soie d'asclepiade
Foulard (Vente de fin de saison 2022)	foulard-vente-de-fin-de-saison-2022	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-02_acf2cc92-0a50-4976-8c0b-381a0b3c15fe.png?v=1644168863	2048	2048	
Foulard (Vente de fin de saison 2022)	foulard-vente-de-fin-de-saison-2022	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-03_7f4a9c6b-c4e5-401e-8599-b55746d6cc13.png?v=1644168863	2048	2048	Foulard Lasclay noir matelasse plie, doublure polaire et etiquette de marque visibles, garni de soie d'Amerique
Foulard (Vente de fin de saison 2022)	foulard-vente-de-fin-de-saison-2022	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/Lasclay-Foulard-04_c06dc705-4ac7-4981-acec-ef4547061c74.png?v=1644168863	2048	2048	Infographie des dimensions du foulard Lasclay: 60 pouces de long sur 7,5 pouces de large, motif matelasse de feuilles
Foulard IMPARFAIT	foulard-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Foulard_-_Imparfait_matelassage.jpg?v=1770308882	3000	3000	Foulard en viscose de bambou, isolé à la soie d'asclépiade, pour rester au chaud sans alourdir votre tenue.
Foulard IMPARFAIT	foulard-imparfait	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-gris-fonce-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé gris foncé isolé à la soie d'asclépiade du Québec, surpiqûres en feuilles, accessoire d'hiver chaud et léger, sur fond blanc.
Foulard IMPARFAIT	foulard-imparfait	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-noir-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé noir isolé à la soie d'asclépiade, surpiqûres en feuilles, chaud et coupe-vent, accessoire d'hiver, sur fond blanc.
Foulard IMPARFAIT	foulard-imparfait	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-vert-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé vert isolé à la soie d'asclépiade, surpiqûres en feuilles, doux et chaud pour l'hiver, sur fond blanc.
Foulard IMPARFAIT	foulard-imparfait	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-rouge-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé rouge isolé à la soie d'asclépiade, surpiqûres en feuilles, chaud et coupe-vent pour l'hiver, sur fond blanc.
Foulard IMPARFAIT	foulard-imparfait	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-gris-pale-lasclay.jpg?v=1784223084	1536	1229	Foulard matelassé gris pâle marbré isolé à la soie d'asclépiade, surpiqûres en feuilles, chaud et coupe-vent, accessoire d'hiver, sur fond blanc.
Foulard IMPARFAIT	foulard-imparfait	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/foulard-asclepiade-porte-hiver-gris-fonce.png?v=1784223084	1639	2048	Personne portant en hiver un foulard matelassé gris foncé isolé à la soie d'asclépiade, surpiqûres en feuilles, par-dessus un manteau noir.
Gants magiques doublés en asclépiade	gants-magiques-asclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Gants_magiques_asclepiade_chaud.jpg?v=1782265332	2048	1536	Paire de gants tricotés noirs Lasclay isolés à la soie d'asclépiade, doublure chaude, présentés à plat sur fond blanc, accessoire d'hiver québécois.
Gants magiques doublés en asclépiade	gants-magiques-asclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Gant_magique_asclepiade_construction.jpg?v=1779915899	2646	2048	Gros plan d'une main gantée de noir Lasclay, gant chaud isolé à la soie d'asclépiade, levée devant un paysage de montagne enneigée en hiver.
Gants magiques doublés en asclépiade	gants-magiques-asclepiade	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_5535.jpg?v=1782265331	1536	2048	Main brandissant une touffe de soie d'asclépiade brute façonnée en forme de gant, dans l'atelier, illustrant la fibre isolante végétale de Lasclay.
Gants magiques doublés en asclépiade	gants-magiques-asclepiade	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Gant_magique_asclepiade.jpg?v=1782265332	2048	1536	Homme souriant sur un chantier de construction en hiver, portant les gants chauds isolés à la soie d'asclépiade de Lasclay, casque blanc et veste à carreaux.
Gants magiques doublés en asclépiade	gants-magiques-asclepiade	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Gants_magiques_asclepiade_chaud_dimension.png?v=1782265332	1159	1358	Schéma des dimensions du gant Lasclay isolé à la soie d'asclépiade: hauteur 24,5 cm et largeur 9 cm, gant tricoté noir.
Gift card	rise-ai-giftcard	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/36697cd395bb478e85b1f4219fedc6b0.png?v=1699673683	1001	1001	
Glacière à boissons imprimée 3D - isolée à l'asclépiade	glaciere-boissons-beer-cooler	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/DSC_5459SHPFY.jpg?v=1661657384	1856	2784	Main qui transporte par sa anse en corde le porte-canettes isotherme translucide Lasclay au couvercle fermé et papillon doré, laissant voir la soie d'asclépiade isolante à travers les parois.
Glacière à boissons imprimée 3D - isolée à l'asclépiade	glaciere-boissons-beer-cooler	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/DSC_5399SHPFY.jpg?v=1661657384	2784	1856	Homme assis dans l'herbe au pied d'un arbre qui attrape une canette dans un porte-canettes isotherme blanc Lasclay tenant quatre bières au frais grâce à la soie d'asclépiade.
Glacière à boissons imprimée 3D - isolée à l'asclépiade	glaciere-boissons-beer-cooler	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/DSC_5415SHPFY.jpg?v=1661657384	2784	1856	Pique-nique sur couverture à carreaux: une personne tend une canette à une autre près du porte-canettes isotherme blanc Lasclay au logo papillon, gardant quatre bières fraîches à la soie d'Amérique.
Glacière à boissons imprimée 3D - isolée à l'asclépiade	glaciere-boissons-beer-cooler	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/DSC_5472-EditSHPFY.jpg?v=1661657384	1856	2784	Homme debout dans un parc qui transporte au côté le porte-canettes isotherme translucide Lasclay par son anse en corde, isolé à la soie d'asclépiade pour garder les bières au frais en plein air.
